property_type,society,sector,price,price_per_sqft,area,areaWithType,bedRoom,bathroom,balcony,additionalRoom,floorNum,facing,agePossession,nearbyLocations,furnishDetails,features
flat,not applicable,sector 4,0.42,5600.0,750.0,Carpet area: 750 (69.68 sq.m.),2,2,1,not available,3,NA,1 to 5 Year Old,"['Chintapurni Mandir', 'State bank ATM', 'Prateek Nursing Home And Polyclinic', 'Shree Krishna Hospital Gurgaon', 'Kr Dental Hub', 'Dr. Hitesh Dawar', 'Sneh Hospital Gurgaon', 'Jain Sant Phool Chand Ji Charitable Hospital', 'Sarvodya Hospital', 'Bhardwaj Hospital', 'Esic Hospital Gurugram', 'Dr. Ashok Jain', 'Dr. Sindhu Clinic', 'Gurgaon Eye Centre', 'Pearl Dental Clinic', 'Dr. Mittal Clinic', 'Jiya Clinic', 'R K Hospital Gurgaon', 'Yashroop Medical Centre', ""Dr. Anurag's Child Care Clinic"", 'Taneja Hospital', 'Aryan Hospital', 'Chirag Hospital Pvt. Ltd', 'Geeta Nursing Home Gurgaon', 'D.R. Rajnis Gupta Clinic', 'Sparsh Hospital Gurgaon', 'Ravi Clinic and Health Care Centre', 'Chiranjiv Hospital', 'Dr. Madan Clinic', 'Bhatnagar Maternity and Nursing Home', 'Dr. Agya Ram Sharma Clinic', 'Dev Man Kathuria Clinic', 'GH Gurgaon', 'Swastik Maternity and Medical Centre', 'Bindal Clinic', 'Dr. Sarvejeet Singh', 'M.S Hospital', 'My Care Clinic', 'Satyam Hospital Gurgaon', 'Indian bank', 'Kotak bank', 'Hdfc bank', 'State bank of india', 'Pizza Hut', 'St. Michaels Sr. Sec. School', 'Dronacharya Government College', 'Gurgaon railway station', 'Gurgaon railway station', 'Gurgaon railway station']","['4 Wardrobe', '1 Water Purifier', '2 Fan', '1 Exhaust Fan', '1 Stove', '4 Light', '2 AC', '1 Modular Kitchen', '1 Chimney', '1 Curtains', 'No Bed', 'No Dining Table', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine']","['Lift(s)', 'Water purifier', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Recently Renovated']"
flat,godrej nature plus,sector 33,1.55,9955.0,1557.0,Carpet area: 1557 (144.65 sq.m.),3,2,3+,not available,8,East,Within 6 months,"['Signature Global Infinity Mall Sohna', 'Badshahpur Sohna Rd Hwy', 'Gurjar Samrat Jaipal Khatana Marg', 'K. R. Mangalam University', 'Vidya Niketan Sr Sec School', 'Sanjivani Hospital', 'Indira Gandhi Intl Airport', 'Garhi Harsaru Junction']",[],"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Water Storage', 'Park', 'Visitor Parking']"
flat,ramprastha city,dwarka expressway,1.3,9027.0,1440.0,Super Built up area 1440(133.78 sq.m.),3,3,2,not available,3,NA,By 2023,"['Raheja Mall', 'HUDA Market, Sector 14', 'Gurgaon Road', 'Dwarka Expressway', 'RHM Public School', 'SGT University', 'Shri Balaji Multispeciality Hospital', 'Indira Gandhi International Airport', 'infinity Business Park', 'Park Inn, Gurgaon', 'Heritage badminton academy', 'SkyJumper Trampoline Park']",[],
flat,smartworld 1dxp,sector 113,2.75,10589.0,2597.0,Carpet area: 2597 (241.27 sq.m.),4,4,3+,"pooja room,study room,servant room",20,East,Jul 2026,"['Palam Vihar Vyapar kendra', 'Ram Mandir', 'DGD Bamnoli', 'Metro Hospital and Heart Institute Gurgaon', 'Kalyan Hospital Gurgaon', ""DR KAPOOR'S Dental Care and Implant Centre"", 'Axis bank', 'Big Cinemas', 'Cafe Coffee Day', 'Pizza Hut', ""Domino's Pizza"", 'Moti Mahal', 'Pind Baluchi', 'Chiranjiv Bharati School', 'Masti ki Pathshala Teach India', 'Swiss Cottage school', 'Palam vihar railway station', 'Bijwasan railway station']","['1 Water Purifier', '1 Fridge', '1 Exhaust Fan', '1 Geyser', '1 Washing Machine', '1 Microwave', '1 Light', '1 AC', '1 Modular Kitchen', '1 Chimney', 'No Bed', 'No Curtains', 'No Dining Table', 'No Fan', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe']","['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Fitness Centre / GYM']"
flat,ansal housing highland park,sector 103,1.25,6443.0,1940.0,Super Built up area 1940(180.23 sq.m.)Carpet area: 1056 sq.ft. (98.11 sq.m.),3,3,3+,pooja room,2,North-East,0 to 1 Year Old,"['State bank ATM', 'Dr. Hitesh Dawar', 'Bhardwaj Hospital', 'R K Hospital Gurgaon', 'Shree Krishna Hospital Gurgaon', 'Prateek Nursing Home And Polyclinic', 'Chirag Hospital Pvt. Ltd', 'Esic Hospital Gurugram', 'Kr Dental Hub', 'Sneh Hospital Gurgaon', 'Indian bank', 'Kotak bank', 'Hdfc bank', 'Pizza Hut', 'Gurgaon railway station', 'Gurgaon railway station', 'Gurgaon railway station', 'Basai dhankot railway station']",[],"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Centrally Air Conditioned', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'No open drainage around', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Natural Light', 'Airy Rooms', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']"
flat,czar mahira homes 63a,sector 63,0.42,7407.0,567.0,Carpet area: 567 (52.68 sq.m.),3,2,2,not available,-1,NA,undefined,"['Metro World Mall', 'Omaxe Gurgaon Mall', 'Samrat Naagbhatt Gurjar Road', 'Badshahpur Sohna Rd Hwy', 'Sector 55-56 Metro Station', 'Scottish High International School', 'Sushant University', 'W Pratiksha Hospital']",,
flat,breez global heights,sohna road,0.4,6420.0,623.0,Super Built up area 623(57.88 sq.m.)Carpet area: 599 sq.ft. (55.65 sq.m.),2,2,1,not available,4,North-East,0 to 1 Year Old,"['Raheja Mall', 'Golf Course Extension Road', 'GD Goenka Public School', 'DPG Institute of Technology', 'Polaris Hospital', 'Indira Gandhi International Airport', 'JMD Megapolis Business Center', 'Radisson Hotel Gurugram', 'SkyJumper Trampoline Park', 'DLF Golf and Country Club']",,"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']"
flat,trisara our homes 3,sohna road,0.34,5405.0,629.0,Carpet area: 629 (58.44 sq.m.),2,2,1,not available,0,NA,0 to 1 Year Old,"['Metro Station', 'Gyanchand Market', 'Rajiv Chowk', 'KMP Expressway', 'Govt.Sr.Sec School(boys)', 'Jindal College', 'Kidzee', 'Vishvakarma Mandir', 'Mamta Hospital', 'Fortis', 'IGI T3', 'Oriental Bank of Commerce', 'Rajiv Gandhi Park']",,
flat,m3m soulitude,sector 89,1.25,8784.0,1423.0,Super Built up area 1423(132.2 sq.m.),3,3,3,"study room,others",3,East,Within 6 months,"['Vatika Town Square-INXT', 'Sector 86 Road', 'Dwarka Expy', 'Delh-Ajmer Expy', 'Euro International School', 'Gurugram University', 'Genesis Hospital', 'Indira Gandhi Intl Airport', 'Garhi Harsaru Junction']",,
flat,emaar mgf palm hills,sector 77,1.5,12744.0,1177.0,Super Built up area 1450(134.71 sq.m.)Carpet area: 1177 sq.ft. (109.35 sq.m.),3,3,3,not available,4,North-East,1 to 5 Year Old,"['Sapphire 83 Mall', 'Dwarka Expressway', 'Sohna Road', 'Narayana e Techno School', 'DPG Institute of Technology', 'Medeor Hospital, Manesar', 'Indira Gandhi International Airport', 'IMT Manesar', 'Hyatt Regency Gurgaon', 'De Adventure Park']","['10 Wardrobe', '1 Water Purifier', '5 Fan', '2 Geyser', '1 Stove', '33 Light', '4 AC', '1 Modular Kitchen', '1 Chimney', 'No Bed', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Microwave', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine']","['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Recently Renovated', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Spacious Interiors', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Club house / Community Center', 'Water softening plant']"
flat,ramprastha city,dwarka expressway,1.3,9285.0,1400.0,Super Built up area 1400(130.06 sq.m.),3,3,2,not available,3,NA,By 2023,"['Raheja Mall', 'HUDA Market, Sector 14', 'Gurgaon Road', 'Dwarka Expressway', 'RHM Public School', 'SGT University', 'Shri Balaji Multispeciality Hospital', 'Indira Gandhi International Airport', 'infinity Business Park', 'Park Inn, Gurgaon', 'Heritage badminton academy', 'SkyJumper Trampoline Park']",[],
flat,pareena coban residences,sector 99,1.6,8000.0,2000.0,Super Built up area 2000(185.81 sq.m.),3,3,3,not available,6,NA,By 2023,"['Gopal Super Market', 'Little Need Super Market', 'JMS Marine Square Mall', 'Adarsh Public School', 'Basant Lal Memorial College', 'Govt School', 'Rishikul College', 'HDFC Bank ATM', 'Shri Balaji Hospital', 'Shree Krishna Hospital', 'IGI Airport', 'YES Bank', 'Bank of Baroda', 'Garhi Harsaru Junction', 'Park INN']",[],
flat,la vida by tata housing,sector 113,1.5,11755.0,1276.0,Carpet area: 1276 (118.54 sq.m.),2,2,2,not available,13,NA,0 to 1 Year Old,"['Dwarka Sector 21', 'Pacific D21 Mall', 'Bajghera Road', 'Dwarka Expy', 'Euro International School, Sector- 109.', 'The NorthCap University', ""Rion's Hospital"", 'Indira Gandhi Intl Airport', 'Bijwasan Railway Station']",[],
flat,la vida by tata housing,sector 113,1.5,11755.0,1276.0,Super Built up area 1276(118.54 sq.m.),2,2,2,not available,13,NA,0 to 1 Year Old,"['Dwarka Sector 21', 'Pacific D21 Mall', 'Bajghera Road', 'Dwarka Expy', 'Euro International School, Sector- 109.', 'The NorthCap University', ""Rion's Hospital"", 'Indira Gandhi Intl Airport', 'Bijwasan Railway Station']",,"['Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Swimming Pool', 'Park', 'Visitor Parking', 'Fitness Centre / GYM', 'Club house / Community Center', 'Rain Water Harvesting']"
flat,godrej summit premia towers,sector 104,0.9,7149.0,1259.0,Built Up area: 1259 (116.96 sq.m.),2,2,0,not available,16,NA,undefined,"['Chintapurni Mandir', 'State bank ATM', 'Dr. Hitesh Dawar', 'Bhardwaj Hospital', 'Prateek Nursing Home And Polyclinic', 'Shree Krishna Hospital Gurgaon', 'R K Hospital Gurgaon', 'Sneh Hospital Gurgaon', 'Kr Dental Hub', 'Chirag Hospital Pvt. Ltd', 'Jain Sant Phool Chand Ji Charitable Hospital', 'Sarvodya Hospital', 'Jiya Clinic', 'Dr. Mittal Clinic', 'Esic Hospital Gurugram', 'Dr. Sindhu Clinic', 'Dr. Ashok Jain', ""Dr. Anurag's Child Care Clinic"", 'Yashroop Medical Centre', 'Gurgaon Eye Centre', 'Pearl Dental Clinic', 'Taneja Hospital', 'Aryan Hospital', 'D.R. Rajnis Gupta Clinic', 'Geeta Nursing Home Gurgaon', 'Sparsh Hospital Gurgaon', 'Ravi Clinic and Health Care Centre', 'Dr. Agya Ram Sharma Clinic', 'Bhatnagar Maternity and Nursing Home', 'GH Gurgaon', 'Chiranjiv Hospital', 'Dr. Madan Clinic', 'Dev Man Kathuria Clinic', 'Swastik Maternity and Medical Centre', 'Bindal Clinic', 'Dr. Sarvejeet Singh', 'Indian bank', 'Kotak bank', 'Hdfc bank', 'State bank of india', 'Pizza Hut', 'St. Michaels Sr. Sec. School', 'Dronacharya Government College', 'Gurgaon railway station', 'Gurgaon railway station', 'Gurgaon railway station', 'Basai dhankot railway station']",,
flat,ardee city,sector 52,1.5,9146.0,1640.0,Super Built up area 1640(152.36 sq.m.),4,4,3,not available,3,NA,10+ Year Old,"['Hanuman Mandir', 'New Life Church', 'Radhakrishna Shani Mandir', 'Hdfc ATM', 'Standard chartered ATM', 'Hdfc bank ATM', 'Icici ATM', 'Citi bank ATM', 'Axis bank ATM', 'Arihant Hospital', 'Gupta', 'Paras Hospital Gurgaon', 'Fortis Memorial Research Institute Fortis Vivekanand Hospital', 'Dr. Naval Mendiratta', 'Anand Hospital Gurgaon', 'Surgicare Hospital Gurgaon', 'Dr. Kutbuddin Akbary', 'Kriti Hospital', 'Pernod Ricard Charitable Dispensary', 'City Medical', 'Gardian Pharmacy', 'Bharat petroleum', 'Heera Fuel Station', 'HCG CNG Station', '222', 'Hdfc bank', 'Icici bank', 'Hdfc bank & atm', 'PWO house', 'Cafe Tonini', 'Sagar Ratna', 'Raj Restaurant', ""Carl's Jr."", 'Shophouse by Kylin', 'Starbucks', 'Balaji Vegetarian Paradise', 'Clock tower', 'St. Angels Sr', 'Stones2milestones', 'School of Inspired Leadership SOIL', 'St. Angels Jr', 'Amity Global School', 'Manav Rachna School', 'Manav Rachna Swimming Pool', 'Ncr library']","['4 Wardrobe', '4 Geyser', '4 Light', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Fan', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Swimming Pool', 'Water Storage', 'Park', 'Piped-gas', 'Security Personnel', 'Fitness Centre / GYM', 'Club house / Community Center', 'Rain Water Harvesting']"
flat,m3m one key resiments,sector 67,0.8,13115.0,610.0,Built Up area: 610 (56.67 sq.m.),1,1,0,not available,0,NA,undefined,"['Global Foyer Mall', 'Dwarka Expressway', 'ST. SOLDIER DIVINE PUBLIC SCHOOL', 'Monika Hospital', 'Indira Gandhi International Airport', 'Palam Vihar Halt', 'Fun N Food Village']",,
flat,ansal heights 86,sector 86,1.25,7396.0,1690.0,Super Built up area 1690(157.01 sq.m.),3,2,1,not available,11,NA,0 to 1 Year Old,"['IRIS Broadway Mall', 'Delhi Jaipur Expressway', 'Shishu Kalyan Senior Secondary School', 'Aarvy Healthcare Hospital']",,"['Power Back-up', 'Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Park', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center', 'Rain Water Harvesting']"
flat,mvn athens,sohna road,0.26,5397.0,482.0,Carpet area: 481.74 (44.76 sq.m.),2,2,1,not available,2,NA,1 to 5 Year Old,"['SBI ATM', 'Axis bank ATM', 'UCO bank ATM', 'COrporation bank ATM', 'Canara Bank ATM', 'Royal Kitchen', 'The Roadside Cafe', 'Lazeez Restaurant  Sohna', 'Pasta Cruize', 'Sanuja Food Palace']","['1 Wardrobe', '3 Fan', '1 Geyser', '3 Light', '1 Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']"
flat,signature the serenas,sohna road,0.42,7909.0,531.0,Carpet area: 531 (49.33 sq.m.),2,2,1,not available,12,NA,0 to 1 Year Old,"['Signature Global Infinity Mall', 'Sohna Road', 'G D Goenka World\xa0School', 'GD Goenka University, Gurugram', 'Vardaan Hospital', 'Indira Gandhi International Airport', 'Country Inn & Suites By Radisson']","['1 Bed', '2 Wardrobe', '3 Fan', '9 Light', '1 Modular Kitchen', '1 Chimney', '1 Curtains', 'No AC', 'No Dining Table', 'No Exhaust Fan', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'No open drainage around', 'Park', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']"
flat,sushant lok 1 builder floors,sector 43,2.5,12920.0,1935.0,Super Built up area 215(179.77 sq.m.),3,3,2,not available,2,NA,0 to 1 Year Old,"['Huda city centre metro station', 'Sector 42-43 metro station', 'Hanuman Mandir', 'New Life Church', 'Hdfc ATM', 'Rbs ATM', 'Hdfc bank ATM', 'Standard chartered ATM', 'Kotak mahindra bank ATM', 'Standard chartered ATM', 'Gupta', 'Paras Hospital Gurgaon', 'Arihant Hospital', 'Dr. Naval Mendiratta', 'Fortis Memorial Research Institute Fortis Vivekanand Hospital', 'Dr. Kutbuddin Akbary', 'Max Hospital', 'Sitaram Bhartia', 'Guardian Pharmacy', 'Chikitsa', 'Bharat petroleum', 'Icici bank', 'Hdfc bank', 'Axis bank', 'PWO house', 'Balaji Vegetarian Paradise', 'The Chicken Boat', 'Naveidyam', 'Starbucks', 'Blue Tokai Coffee Roasters', 'CCD', 'Drunken Monkey', 'Belgian Waffle', 'Fat', 'Dighent cafe', 'Nowhere Brewpub and cafe', 'Sagar Ratna', 'Cafe Tonini', 'Shophouse by Kylin', ""Carl's Jr."", 'Starbucks', 'Pizza Hut', 'Stones2milestones', 'School of Inspired Leadership SOIL', 'Ncr library', 'Bahrisons library']",[],
flat,umang monsoon breeze,sector 78,0.9,4615.0,1950.0,Super Built up area 1950(181.16 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1854 sq.ft. (172.24 sq.m.),3,3,2,"pooja room,servant room",1,NA,5 to 10 Year Old,"['Proposed Metro Station', 'Mahapal Shing', 'National Highway 8', 'IGD Primary Health Care', 'HDFC Bank', 'PCL Logistics', 'JW Mariott']","['6 Fan', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Geyser', 'No Modular Kitchen', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Maintenance Staff', 'Park', 'Security Personnel', 'Internet/wi-fi connectivity', 'Fitness Centre / GYM', 'Club house / Community Center', 'Rain Water Harvesting']"
flat,gls avenue 51,sector 92,0.42,7106.0,591.0,Carpet area: 591 (54.91 sq.m.),2,2,1,"pooja room,study room",4,East,1 to 5 Year Old,"['Yaduvanshi Shiksha Niketan Sector- 92', 'Aarvy Healthcare Hospital', 'Holiday Inn Gurugram Sector 90', 'Flying Wings Badminton Academy']","['1 Fan', '1 Exhaust Fan', '2 Geyser', '1 Light', '1 Modular Kitchen', '2 Wardrobe', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Park', 'Visitor Parking']"
flat,signature global solera,sector 107,0.5,7692.0,650.0,Super Built up area 546(50.73 sq.m.),2,2,1,not available,11,NA,1 to 5 Year Old,"['Gurgaon Dreamz Mall', 'Dwarka Expressway', ""Colonel's Central Academy"", 'The NorthCap University', 'Chirag Hospital', 'Indira Gandhi International Airport', 'Trident Hotel Gurgaon', 'Fun N Food Village', 'DLF Golf and Country Club', 'F9 Go Karting Gurgaon', 'SkyJumper Trampoline Park Gurgaon']",[],
flat,supertech araville,sector 79,0.9,5883.0,1530.0,Super Built up area 1530(142.14 sq.m.)Built Up area: 1450 sq.ft. (134.71 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),2,2,3,study room,5,NA,1 to 5 Year Old,"['Petrol Pump Indian Oil', 'Petrol Pump', 'Rao Dhaba', ""McDonald's""]",[],"['Lift(s)', 'Intercom Facility', 'Security / Fire Alarm', 'Swimming Pool', 'Park', 'Maintenance Staff', 'Visitor Parking', 'Club house / Community Center', 'Fitness Centre / GYM']"
flat,greenopolis,sector 89,1.3,6806.0,1910.0,Carpet area: 1910 (177.44 sq.m.),3,3,3+,servant room,1,South-West,0 to 1 Year Old,"['Orris Community Center', 'Indian Oil', 'Essar Petrol Pump', 'Vijay Petrol Pump', 'Pizza Hut', 'KFC', 'Garhi harsaru junction railway station']",,"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park']"
flat,central park flower valley aqua front towers,sector 33,1.7,9502.0,1789.0,Super Built up area 1789(166.2 sq.m.),3,3,3,not available,12,NA,Under Construction,"['Taj Hotel & Family Restaurant', 'Signature Global Park', 'Signum 36', 'Ashiana Anmol  Kid Centric Homes', 'KR Mangalam University', 'G D Goenka University', 'G D Goenka World School', 'Central Park, Sohna Rd', 'Kotak Mahindra Bank, MBS Tower', 'Sohna Bus Stand', 'Indianoil, Sohna - Gurgaon Rd', 'HDFC Bank ATM, Dhunela Ghamroj', 'V-Square Sohna New Residential', 'The Phoenix Project, Sohna - Gurgaon Rd', 'Pasco Automobiles, Alipur, Sohna']","['1 Wardrobe', '1 Fan', '1 Light', '2 AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Geyser', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Power Back-up', 'Lift(s)', 'Swimming Pool', 'Park', 'Fitness Centre / GYM', 'Club house / Community Center']"
flat,sare homes,sector 92,1.25,6200.0,2016.0,Built Up area: 2040 (189.52 sq.m.),4,3,0,not available,16,NA,Feb 2024,"['Yadav Clinic', 'Bangali Clinic', 'Dr. J. S. Sarkar Clinic', 'Sagar Clinic', 'Vijay Petrol Pump', 'HP Petrol Pump', 'Essar Petrol Pump', 'Indian Oil']",[],"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']"
flat,vatika sovereign next sector-82 a gurgaon,sector 82,2.91,6700.0,4343.0,Super Built up area 4350(404.13 sq.m.)Carpet area: 3480 sq.ft. (323.3 sq.m.),4,4,3,"study room,servant room,store room",6,East,Under Construction,"['S.R.S. Hospital and Critical Care Unit', 'Orris Community Center', 'Petrol Pump Indian Oil', 'Petrol Pump Indian Oil', 'Petrol Pump', 'Rao Dhaba', ""McDonald's"", 'Haldiram', 'KFC', 'Pizza Hut']","['4 Wardrobe', '1 Exhaust Fan', '1 Modular Kitchen', '1 Chimney', 'No AC', 'No Bed', 'No Curtains', 'No Dining Table', 'No Fan', 'No Geyser', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Swimming Pool', 'Park', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']"
